order_id,customer_id,order_date,status,total_amount,discount_amount,channel
ORD-0004447,CUST-000286,2025-02-27,Completed,37.22,0.0,mobile
ORD-0004448,CUST-000454,2025-04-05,Pending,51.12,0.0,web
ORD-0004449,CUST-000408,2024-11-25,Completed,34.71,0.0,web
ORD-0004450,CUST-000215,2025-11-25,Completed,112.95,0.0,mobile
ORD-0004451,CUST-000264,2025-05-24,Completed,67.12,0.0,web
ORD-0004452,CUST-000995,2024-12-19,Completed,12.52,0.0,web
ORD-0004453,CUST-000600,2025-08-10,Completed,67.96,0.0,web
ORD-0004454,CUST-000546,2026-05-09,Completed,72.56,0.0,web
ORD-0004455,CUST-000018,2025-03-15,Completed,31.57,0.0,marketplace
ORD-0004456,CUST-000726,2026-03-03,Completed,13.52,0.0,web
ORD-0004457,CUST-000609,2024-12-28,Completed,44.99,0.0,marketplace
ORD-0004458,CUST-000175,2024-07-03,Completed,44.43,0.0,mobile
ORD-0004459,CUST-000527,2024-11-05,Completed,18.22,0.0,mobile
ORD-0004460,CUST-000923,2025-02-27,Completed,14.0,0.0,web
ORD-0004461,CUST-000380,2024-11-11,Completed,41.68,0.0,marketplace
ORD-0004462,CUST-000844,2024-05-13,Completed,37.1,0.0,mobile
ORD-0004463,CUST-000585,2026-02-28,Completed,32.01,0.0,marketplace
ORD-0004464,CUST-000760,2025-12-29,Completed,41.82,7.05,web
ORD-0004465,CUST-000764,2025-11-21,Completed,18.5,0.0,mobile
ORD-0004466,CUST-000919,2024-10-09,Completed,31.57,0.0,web
ORD-0004467,CUST-000141,2024-08-28,Completed,68.49,10.83,marketplace
ORD-0004468,CUST-000463,2024-07-15,Completed,33.79,0.0,marketplace
ORD-0004469,CUST-000769,2025-11-15,Completed,11.73,0.0,in-store
ORD-0004470,CUST-000948,2026-03-10,Completed,30.63,0.0,web
ORD-0004471,CUST-000949,2025-03-10,Refunded,18.99,2.83,web
ORD-0004472,CUST-000401,2024-08-27,Completed,55.35,0.0,web
ORD-0004473,CUST-000223,2025-05-24,Completed,57.69,0.0,web
ORD-0004474,CUST-000771,2024-12-29,Completed,11.86,0.0,mobile
ORD-0004475,CUST-000592,2025-01-17,Completed,82.04,20.28,web
ORD-0004476,CUST-000282,2025-09-03,Completed,18.36,0.0,web
ORD-0004477,CUST-000841,2025-11-12,Completed,155.61,32.52,marketplace
ORD-0004478,CUST-000864,2024-08-19,Completed,42.99,0.0,web
ORD-0004479,CUST-000108,2024-06-15,Completed,16.49,0.0,web
ORD-0004480,CUST-000152,2026-05-08,Completed,17.93,0.0,web
ORD-0004481,CUST-000213,2024-11-16,Completed,59.06,12.28,mobile
ORD-0004482,CUST-000321,2024-07-02,Completed,32.69,0.0,web
ORD-0004483,CUST-000740,2024-10-30,Completed,41.38,0.0,mobile
ORD-0004484,CUST-000685,2024-06-18,Completed,162.43,0.0,web
ORD-0004485,CUST-000765,2025-02-02,Completed,25.55,0.0,web
ORD-0004486,CUST-000599,2025-12-14,Refunded,46.9,4.68,web
ORD-0004487,CUST-000588,2024-12-27,Completed,139.19,0.0,mobile
ORD-0004488,CUST-000323,2025-03-23,Completed,55.5,0.0,web
ORD-0004489,CUST-000588,2025-10-21,Completed,12.36,1.93,mobile
ORD-0004490,CUST-000877,2025-05-20,Completed,66.97,0.0,web
ORD-0004491,CUST-000063,2026-01-11,Completed,17.63,0.0,mobile
ORD-0004492,CUST-000212,2026-01-16,Refunded,137.75,0.0,marketplace
ORD-0004493,CUST-000815,2024-05-22,Completed,23.14,0.0,web
ORD-0004494,CUST-000412,2025-12-05,Completed,480.88,66.35,web
ORD-0004495,CUST-000738,2025-04-07,Completed,144.59,0.0,web
ORD-0004496,CUST-000248,2026-05-03,Completed,23.63,0.0,web
ORD-0004497,CUST-000342,2025-04-29,Cancelled,45.42,0.0,in-store
ORD-0004498,CUST-000862,2026-05-01,Completed,81.69,0.0,mobile
ORD-0004499,CUST-000299,2025-11-26,Completed,83.67,0.0,mobile
ORD-0004500,CUST-000882,2024-11-22,Completed,63.68,0.0,web
ORD-0004501,CUST-000582,2025-06-17,Refunded,121.72,14.53,web
ORD-0004502,CUST-000298,2026-05-06,Completed,40.51,9.78,mobile
ORD-0004503,CUST-000859,2026-01-08,Completed,33.34,0.0,web
ORD-0004504,CUST-000468,2024-08-07,Completed,33.87,2.77,in-store
ORD-0004505,CUST-000666,2025-11-08,Completed,88.83,0.0,marketplace
ORD-0004506,CUST-000303,2024-12-28,Completed,59.87,3.98,web
ORD-0004507,CUST-000837,2024-05-19,Completed,56.43,0.0,web
ORD-0004508,CUST-000108,2025-02-13,Completed,84.45,0.0,in-store
ORD-0004509,CUST-000332,2024-11-17,Completed,8.66,0.0,web
ORD-0004510,CUST-000838,2025-12-20,Completed,57.29,0.0,mobile
ORD-0004511,CUST-000044,2024-12-25,Pending,53.24,0.0,web
ORD-0004512,CUST-000686,2025-12-23,Completed,169.87,0.0,web
ORD-0004513,CUST-000220,2024-05-13,Completed,13.16,1.03,web
ORD-0004514,CUST-000957,2024-12-14,Refunded,155.36,0.0,web
ORD-0004515,CUST-000266,2024-11-19,Completed,47.48,0.0,web
ORD-0004516,CUST-000593,2024-11-16,Completed,66.1,7.5,web
ORD-0004517,CUST-000422,2024-07-16,Completed,170.84,0.0,web
ORD-0004518,CUST-000267,2024-10-27,Refunded,70.01,0.0,mobile
ORD-0004519,CUST-000622,2025-07-03,Completed,61.58,0.0,web
ORD-0004520,CUST-000178,2024-12-08,Refunded,54.26,8.54,marketplace
ORD-0004521,CUST-000522,2025-02-26,Completed,30.36,0.0,web
ORD-0004522,CUST-000984,2025-01-19,Refunded,43.69,0.0,web
ORD-0004523,CUST-000852,2026-01-23,Completed,25.22,0.0,marketplace
ORD-0004524,CUST-000140,2026-02-19,Completed,43.14,0.0,web
ORD-0004525,CUST-000202,2025-05-08,Completed,6.9,1.68,in-store
ORD-0004526,CUST-000123,2024-12-22,Completed,63.01,0.0,mobile
ORD-0004527,CUST-000841,2024-08-16,Completed,40.55,7.87,web
ORD-0004528,CUST-000970,2026-04-03,Completed,34.16,5.15,web
ORD-0004529,CUST-000506,2024-07-08,Completed,53.29,7.67,web
ORD-0004530,CUST-000525,2024-12-10,Completed,14.2,1.37,mobile
ORD-0004531,CUST-000461,2024-12-10,Completed,209.23,20.97,web
ORD-0004532,CUST-000013,2024-12-19,Completed,41.17,0.0,in-store
ORD-0004533,CUST-000198,2024-10-08,Completed,39.78,0.0,web
ORD-0004534,CUST-000024,2025-12-07,Completed,20.65,1.56,web
ORD-0004535,CUST-000171,2024-08-30,Refunded,45.57,0.0,web
ORD-0004536,CUST-000868,2025-09-15,Refunded,135.58,30.37,mobile
ORD-0004537,CUST-000742,2024-08-31,Completed,102.38,0.0,web
ORD-0004538,CUST-000275,2024-07-18,Completed,88.55,0.0,web
ORD-0004539,CUST-000707,2026-02-23,Completed,69.21,0.0,mobile
ORD-0004540,CUST-000103,2024-10-30,Completed,33.55,0.0,web
ORD-0004541,CUST-000800,2025-12-21,Completed,14.01,2.24,mobile
ORD-0004542,CUST-000732,2025-06-22,Completed,38.06,0.0,mobile
ORD-0004543,CUST-000148,2024-07-25,Pending,37.01,3.9,web
ORD-0004544,CUST-000748,2026-04-03,Completed,103.44,0.0,mobile
ORD-0004545,CUST-000262,2024-11-21,Completed,57.25,0.0,web
ORD-0004546,CUST-000182,2026-01-10,Cancelled,162.37,0.0,mobile
ORD-0004547,CUST-000813,2024-10-10,Completed,116.51,12.57,marketplace
ORD-0004548,CUST-000662,2026-01-04,Completed,31.03,0.0,web
ORD-0004549,CUST-000547,2024-05-25,Completed,10.63,0.0,web
ORD-0004550,CUST-000392,2025-05-23,Completed,135.43,0.0,web
ORD-0004551,CUST-000052,2025-12-01,Completed,132.62,0.0,web
ORD-0004552,CUST-000712,2026-03-16,Completed,14.98,0.0,marketplace
ORD-0004553,CUST-000798,2026-02-23,Completed,149.51,25.25,web
ORD-0004554,CUST-000915,2025-12-20,Completed,60.68,0.0,web
ORD-0004555,CUST-000370,2026-02-03,Completed,50.83,12.28,web
ORD-0004556,CUST-000477,2024-11-03,Completed,162.69,0.0,web
ORD-0004557,CUST-000507,2024-12-05,Completed,131.07,15.3,in-store
ORD-0004558,CUST-000027,2024-12-07,Completed,75.27,0.0,web
ORD-0004559,CUST-000195,2025-01-19,Completed,65.27,0.0,web
ORD-0004560,CUST-000165,2025-02-03,Completed,73.19,6.65,web
ORD-0004561,CUST-000762,2025-06-22,Refunded,32.46,0.0,mobile
ORD-0004562,CUST-000508,2024-10-05,Completed,42.77,3.16,web
ORD-0004563,CUST-000892,2025-11-02,Completed,21.72,0.0,mobile
ORD-0004564,CUST-000812,2024-10-09,Completed,34.25,5.11,web
ORD-0004565,CUST-000988,2024-12-15,Completed,33.34,7.23,web
ORD-0004566,CUST-000417,2025-05-15,Completed,26.89,6.61,mobile
ORD-0004567,CUST-000301,2025-12-12,Pending,49.87,0.0,web
ORD-0004568,CUST-000370,2025-11-20,Completed,34.5,6.2,web
ORD-0004569,CUST-000220,2025-09-25,Completed,66.81,0.0,web
ORD-0004570,CUST-000978,2024-09-30,Pending,12.21,0.0,mobile
ORD-0004571,CUST-000598,2025-06-25,Completed,40.83,8.1,mobile
ORD-0004572,CUST-000905,2024-07-31,Completed,49.66,8.61,web
ORD-0004573,CUST-000657,2025-01-19,Completed,34.87,0.0,web
ORD-0004574,CUST-000134,2025-02-22,Completed,38.94,0.0,web
ORD-0004575,CUST-000838,2024-06-19,Completed,12.58,0.0,in-store
ORD-0004576,CUST-000694,2024-12-01,Completed,59.45,14.24,web
ORD-0004577,CUST-000554,2026-04-03,Completed,75.04,0.0,web
ORD-0004578,CUST-000109,2026-04-03,Completed,66.34,0.0,in-store
ORD-0004579,CUST-000550,2024-12-31,Completed,102.61,0.0,web
ORD-0004580,CUST-000441,2024-06-22,Completed,52.52,0.0,mobile
ORD-0004581,CUST-000293,2024-10-20,Completed,65.56,0.0,marketplace
ORD-0004582,CUST-000262,2025-02-02,Completed,50.65,0.0,marketplace
ORD-0004583,CUST-000527,2026-03-28,Completed,77.48,0.0,web
ORD-0004584,CUST-000061,2024-09-17,Completed,12.66,0.0,web
ORD-0004585,CUST-000468,2025-11-29,Completed,21.87,3.33,mobile
ORD-0004586,CUST-000571,2024-08-17,Cancelled,159.1,0.0,web
ORD-0004587,CUST-000034,2026-04-26,Completed,6.24,0.0,web
ORD-0004588,CUST-000088,2025-01-23,Completed,39.96,0.0,web
ORD-0004589,CUST-000755,2025-12-04,Completed,114.19,0.0,mobile
ORD-0004590,CUST-000916,2024-12-27,Completed,41.49,0.0,mobile
ORD-0004591,CUST-000748,2025-09-08,Completed,32.33,0.0,mobile
ORD-0004592,CUST-000236,2024-11-01,Completed,49.58,5.15,web
ORD-0004593,CUST-000974,2024-09-21,Completed,33.7,2.75,in-store
ORD-0004594,CUST-000421,2026-03-19,Completed,45.82,0.0,web
ORD-0004595,CUST-000877,2026-03-02,Completed,25.88,1.64,mobile
ORD-0004596,CUST-000504,2026-02-02,Completed,108.52,0.0,marketplace
ORD-0004597,CUST-000368,2025-09-06,Completed,139.58,0.0,web
ORD-0004598,CUST-000224,2025-12-16,Completed,40.18,2.17,web
ORD-0004599,CUST-000813,2024-07-16,Completed,14.74,2.84,web
ORD-0004600,CUST-000114,2024-12-24,Completed,29.4,0.0,web
ORD-0004601,CUST-000787,2024-12-16,Cancelled,38.58,0.0,web
ORD-0004602,CUST-000122,2025-09-16,Completed,66.98,0.0,web
ORD-0004603,CUST-000877,2025-01-02,Completed,19.96,0.0,mobile
ORD-0004604,CUST-000643,2024-09-24,Completed,24.16,2.34,web
ORD-0004605,CUST-000468,2025-08-10,Completed,67.26,0.0,web
ORD-0004606,CUST-000792,2025-12-18,Completed,94.74,0.0,mobile
ORD-0004607,CUST-000046,2025-01-24,Completed,27.19,0.0,mobile
ORD-0004608,CUST-000308,2024-09-08,Completed,15.39,0.0,web
ORD-0004609,CUST-000876,2024-11-02,Completed,618.5,0.0,web
ORD-0004610,CUST-000265,2024-11-17,Completed,83.65,0.0,web
ORD-0004611,CUST-000612,2024-12-11,Cancelled,36.1,0.0,web
ORD-0004612,CUST-000701,2025-09-23,Refunded,89.59,12.27,mobile
ORD-0004613,CUST-000251,2025-08-15,Completed,40.46,0.0,web
ORD-0004614,CUST-000904,2025-11-04,Completed,89.45,6.13,mobile
ORD-0004615,CUST-000711,2025-01-06,Completed,50.78,7.63,in-store
ORD-0004616,CUST-000317,2025-12-22,Completed,48.09,2.58,mobile
ORD-0004617,CUST-000681,2024-11-05,Completed,40.82,5.0,web
ORD-0004618,CUST-000423,2025-04-15,Completed,14.04,0.0,web
ORD-0004619,CUST-000589,2025-12-13,Completed,210.71,0.0,web
ORD-0004620,CUST-000721,2024-10-20,Completed,21.05,2.76,mobile
ORD-0004621,CUST-000098,2024-08-18,Refunded,15.06,1.17,mobile
ORD-0004622,CUST-000830,2026-01-30,Refunded,37.7,7.69,mobile
ORD-0004623,CUST-000156,2024-12-27,Completed,20.71,0.0,web
ORD-0004624,CUST-000611,2025-10-29,Completed,42.89,0.0,web
ORD-0004625,CUST-000985,2024-06-06,Completed,77.49,0.0,web
ORD-0004626,CUST-000513,2025-11-02,Completed,99.11,0.0,mobile
ORD-0004627,CUST-000927,2024-12-17,Refunded,85.78,8.19,mobile
ORD-0004628,CUST-000198,2024-07-04,Completed,35.01,0.0,marketplace
ORD-0004629,CUST-000353,2025-08-23,Completed,46.51,0.0,web
ORD-0004630,CUST-000164,2024-11-19,Cancelled,61.95,0.0,web
ORD-0004631,CUST-000143,2025-01-28,Completed,10.95,0.0,web
ORD-0004632,CUST-000704,2024-07-27,Completed,70.56,0.0,web
ORD-0004633,CUST-000647,2024-09-22,Completed,13.93,0.0,web
ORD-0004634,CUST-000682,2024-12-10,Completed,228.67,0.0,marketplace
ORD-0004635,CUST-000063,2024-08-02,Completed,32.34,0.0,web
ORD-0004636,CUST-000437,2026-02-24,Completed,38.56,0.0,web
ORD-0004637,CUST-000249,2024-05-18,Completed,24.15,0.0,web
ORD-0004638,CUST-000741,2025-04-29,Refunded,27.01,0.0,web
ORD-0004639,CUST-000926,2024-08-31,Refunded,275.69,54.31,web
ORD-0004640,CUST-000360,2024-12-14,Refunded,94.85,5.3,marketplace
ORD-0004641,CUST-000733,2026-03-08,Completed,12.94,0.0,web
ORD-0004642,CUST-000770,2024-10-06,Pending,148.91,0.0,mobile
ORD-0004643,CUST-000749,2026-04-11,Completed,116.12,0.0,web
ORD-0004644,CUST-000743,2024-11-06,Completed,35.7,8.03,marketplace
ORD-0004645,CUST-000451,2025-11-21,Completed,57.13,0.0,mobile
ORD-0004646,CUST-000393,2025-06-24,Completed,44.17,0.0,mobile
ORD-0004647,CUST-000341,2026-01-31,Completed,216.6,26.68,mobile
ORD-0004648,CUST-000210,2025-07-01,Completed,23.64,0.0,mobile
ORD-0004649,CUST-000266,2025-06-13,Completed,50.24,8.12,web
ORD-0004650,CUST-000420,2024-11-02,Completed,31.74,0.0,web
ORD-0004651,CUST-000104,2024-10-09,Completed,14.2,0.0,web
ORD-0004652,CUST-000976,2026-03-01,Completed,258.09,36.29,web
ORD-0004653,CUST-000429,2024-12-22,Completed,17.37,0.0,web
ORD-0004654,CUST-000716,2025-01-14,Pending,53.31,0.0,marketplace
ORD-0004655,CUST-000283,2025-11-28,Pending,11.11,0.0,mobile
ORD-0004656,CUST-000453,2024-12-26,Completed,32.48,0.0,web
ORD-0004657,CUST-000523,2026-04-01,Completed,62.65,0.0,mobile
ORD-0004658,CUST-000485,2025-11-20,Completed,23.11,0.0,web
ORD-0004659,CUST-000062,2025-08-11,Completed,71.48,0.0,web
ORD-0004660,CUST-000999,2026-01-27,Completed,36.04,0.0,web
ORD-0004661,CUST-000580,2024-06-28,Completed,113.08,0.0,web
ORD-0004662,CUST-000241,2024-11-25,Completed,132.87,0.0,web
ORD-0004663,CUST-000055,2025-04-12,Completed,27.96,0.0,mobile
ORD-0004664,CUST-000388,2024-11-14,Pending,47.53,0.0,web
ORD-0004665,CUST-000345,2025-11-22,Completed,51.77,0.0,web
ORD-0004666,CUST-000756,2026-03-02,Completed,73.37,0.0,web
ORD-0004667,CUST-000805,2025-03-04,Completed,45.22,11.03,web
ORD-0004668,CUST-000290,2024-12-27,Completed,52.05,0.0,web
ORD-0004669,CUST-000687,2026-04-07,Completed,36.79,0.0,web
ORD-0004670,CUST-000564,2025-03-23,Completed,49.02,3.89,marketplace
ORD-0004671,CUST-000440,2025-05-04,Completed,126.26,12.0,mobile
ORD-0004672,CUST-000513,2024-12-30,Completed,74.95,0.0,web
ORD-0004673,CUST-000067,2026-02-23,Completed,78.34,0.0,mobile
ORD-0004674,CUST-000550,2025-07-15,Completed,79.71,10.44,mobile
ORD-0004675,CUST-000356,2025-11-29,Completed,39.53,0.0,in-store
ORD-0004676,CUST-000187,2025-12-17,Completed,57.69,12.29,web
ORD-0004677,CUST-000768,2024-12-27,Completed,18.76,3.95,marketplace
ORD-0004678,CUST-000122,2025-03-13,Completed,123.35,0.0,mobile
ORD-0004679,CUST-000974,2025-12-31,Completed,5.0,0.0,marketplace
ORD-0004680,CUST-000509,2025-01-06,Completed,41.69,8.03,web
ORD-0004681,CUST-000055,2025-12-11,Completed,111.35,0.0,web
ORD-0004682,CUST-000716,2026-03-22,Completed,15.01,2.54,web
ORD-0004683,CUST-000619,2025-09-05,Completed,61.55,0.0,web
ORD-0004684,CUST-000283,2025-11-21,Completed,25.93,1.36,marketplace
ORD-0004685,CUST-000833,2025-12-15,Completed,33.28,2.38,mobile
ORD-0004686,CUST-000604,2025-12-30,Completed,95.27,0.0,web
ORD-0004687,CUST-000047,2025-02-05,Completed,52.38,0.0,mobile
ORD-0004688,CUST-000398,2024-06-30,Completed,8.78,0.0,in-store
ORD-0004689,CUST-000364,2025-02-11,Completed,20.47,0.0,mobile
ORD-0004690,CUST-000053,2025-10-21,Completed,97.54,0.0,web
ORD-0004691,CUST-000292,2025-03-29,Completed,64.02,0.0,mobile
ORD-0004692,CUST-000337,2025-11-23,Refunded,181.0,0.0,mobile
ORD-0004693,CUST-000079,2025-01-03,Completed,171.76,23.62,web
ORD-0004694,CUST-000724,2025-09-15,Completed,33.99,4.91,web
ORD-0004695,CUST-000889,2024-10-26,Completed,331.16,0.0,web
ORD-0004696,CUST-000141,2025-11-24,Completed,45.59,0.0,web
ORD-0004697,CUST-000233,2025-06-23,Pending,20.69,0.0,web
ORD-0004698,CUST-000029,2024-11-05,Completed,26.93,0.0,mobile
ORD-0004699,CUST-000482,2024-12-08,Completed,7.35,0.0,marketplace
ORD-0004700,CUST-000694,2025-11-23,Completed,161.68,0.0,mobile
ORD-0004701,CUST-000394,2025-04-28,Completed,160.1,23.71,web
ORD-0004702,CUST-000347,2024-11-10,Completed,19.84,0.0,marketplace
ORD-0004703,CUST-000574,2026-04-13,Refunded,37.25,0.0,web
ORD-0004704,CUST-000818,2025-11-11,Completed,48.25,2.56,web
ORD-0004705,CUST-000804,2026-04-03,Refunded,20.73,0.0,web
ORD-0004706,CUST-000016,2025-03-07,Refunded,10.98,1.11,web
ORD-0004707,CUST-000787,2025-04-21,Pending,37.78,8.51,web
ORD-0004708,CUST-000845,2026-02-12,Completed,34.58,5.78,web
ORD-0004709,CUST-000685,2025-06-04,Completed,32.76,0.0,mobile
ORD-0004710,CUST-000266,2025-11-08,Completed,53.42,0.0,web
ORD-0004711,CUST-000454,2024-11-23,Completed,140.28,0.0,web
ORD-0004712,CUST-000707,2025-03-25,Cancelled,35.08,5.81,marketplace
ORD-0004713,CUST-000714,2024-08-31,Refunded,51.23,0.0,web
ORD-0004714,CUST-000330,2024-11-06,Completed,79.96,5.84,web
ORD-0004715,CUST-000149,2024-05-13,Completed,69.64,0.0,marketplace
ORD-0004716,CUST-000223,2024-06-19,Pending,27.34,1.62,mobile
ORD-0004717,CUST-000536,2026-04-22,Refunded,48.28,0.0,web
ORD-0004718,CUST-000869,2024-11-19,Completed,69.27,13.83,web
ORD-0004719,CUST-000228,2025-10-12,Completed,18.13,0.0,marketplace
ORD-0004720,CUST-000516,2025-12-28,Completed,122.83,6.72,web
ORD-0004721,CUST-000436,2025-06-28,Completed,140.51,0.0,mobile
ORD-0004722,CUST-000324,2024-09-28,Completed,25.07,0.0,web
ORD-0004723,CUST-000934,2025-11-16,Completed,52.19,7.58,mobile
ORD-0004724,CUST-000564,2025-08-14,Completed,74.73,0.0,web
ORD-0004725,CUST-000814,2025-11-17,Pending,28.89,5.3,marketplace
ORD-0004726,CUST-000239,2025-12-01,Completed,65.71,0.0,web
ORD-0004727,CUST-000018,2026-04-20,Refunded,50.94,0.0,web
ORD-0004728,CUST-000511,2025-07-20,Completed,13.81,0.0,web
ORD-0004729,CUST-000518,2024-12-27,Completed,64.54,0.0,web
ORD-0004730,CUST-000983,2025-09-28,Completed,18.54,2.68,web
ORD-0004731,CUST-000784,2024-07-16,Completed,94.76,0.0,web
ORD-0004732,CUST-000079,2026-02-12,Refunded,26.13,0.0,web
ORD-0004733,CUST-000101,2024-08-27,Completed,39.29,6.62,web
ORD-0004734,CUST-000101,2024-12-22,Completed,134.0,0.0,web
ORD-0004735,CUST-000962,2025-12-19,Completed,66.49,0.0,mobile
ORD-0004736,CUST-000473,2025-08-11,Completed,18.85,3.71,web
ORD-0004737,CUST-000300,2025-02-03,Completed,19.85,0.0,in-store
ORD-0004738,CUST-000791,2025-04-20,Completed,27.68,5.66,web
ORD-0004739,CUST-000067,2026-01-05,Completed,61.3,0.0,web
ORD-0004740,CUST-000847,2024-12-26,Completed,59.54,0.0,web
ORD-0004741,CUST-000270,2026-01-17,Completed,22.77,0.0,in-store
ORD-0004742,CUST-000771,2024-08-01,Completed,17.57,3.21,web
ORD-0004743,CUST-000326,2025-12-04,Completed,56.0,0.0,web
ORD-0004744,CUST-000191,2025-12-31,Completed,38.65,0.0,web
ORD-0004745,CUST-000309,2024-10-22,Completed,251.08,0.0,web
ORD-0004746,CUST-000186,2025-03-10,Completed,46.03,0.0,web
ORD-0004747,CUST-000266,2024-10-09,Completed,190.83,0.0,web
ORD-0004748,CUST-000152,2025-11-08,Completed,17.53,0.0,web
ORD-0004749,CUST-000308,2025-06-14,Completed,12.7,0.0,web
ORD-0004750,CUST-000140,2025-09-16,Completed,18.25,3.29,web
ORD-0004751,CUST-000490,2024-11-02,Refunded,115.74,0.0,mobile
ORD-0004752,CUST-000966,2024-11-08,Completed,182.16,0.0,in-store
ORD-0004753,CUST-000411,2024-06-21,Completed,23.91,0.0,web
ORD-0004754,CUST-000129,2024-12-19,Completed,30.92,4.82,mobile
ORD-0004755,CUST-000622,2025-07-07,Completed,17.55,4.02,mobile
ORD-0004756,CUST-000530,2026-01-08,Completed,10.49,0.0,web
ORD-0004757,CUST-000696,2025-10-15,Completed,79.42,4.88,web
ORD-0004758,CUST-000241,2025-03-15,Completed,53.43,6.38,web
ORD-0004759,CUST-000855,2026-04-02,Completed,45.08,0.0,web
ORD-0004760,CUST-000429,2025-11-13,Pending,14.58,0.0,web
ORD-0004761,CUST-000875,2026-03-12,Pending,166.0,0.0,mobile
ORD-0004762,CUST-000322,2025-06-07,Completed,29.88,5.42,web
ORD-0004763,CUST-000755,2024-11-26,Completed,68.5,0.0,web
ORD-0004764,CUST-000728,2024-07-01,Completed,13.96,0.0,web
ORD-0004765,CUST-000079,2025-11-15,Refunded,38.38,0.0,web
ORD-0004766,CUST-000801,2024-08-29,Completed,56.44,0.0,web
ORD-0004767,CUST-000216,2024-12-12,Completed,58.07,0.0,web
ORD-0004768,CUST-000747,2025-06-11,Completed,50.59,3.13,marketplace
ORD-0004769,CUST-000151,2025-07-11,Completed,66.39,0.0,web
ORD-0004770,CUST-000476,2025-08-14,Completed,18.09,0.0,web
ORD-0004771,CUST-000622,2024-10-09,Completed,52.35,7.77,web
ORD-0004772,CUST-000302,2025-01-21,Completed,48.96,11.09,web
ORD-0004773,CUST-000858,2025-08-30,Completed,53.8,0.0,web
ORD-0004774,CUST-000384,2026-04-15,Completed,47.36,3.35,web
ORD-0004775,CUST-000213,2025-11-16,Completed,16.14,0.0,web
ORD-0004776,CUST-000921,2026-03-05,Pending,15.58,2.07,web
ORD-0004777,CUST-000563,2025-11-29,Refunded,7.6,1.9,web
ORD-0004778,CUST-000408,2025-08-06,Completed,85.97,18.55,web
ORD-0004779,CUST-000890,2024-11-01,Refunded,86.67,12.39,web
ORD-0004780,CUST-000222,2025-10-15,Completed,87.78,0.0,marketplace
ORD-0004781,CUST-000457,2025-09-05,Completed,57.14,0.0,web
ORD-0004782,CUST-000012,2025-08-16,Completed,8.11,0.0,web
ORD-0004783,CUST-000190,2025-05-05,Completed,19.66,0.0,web
ORD-0004784,CUST-000287,2025-06-08,Completed,51.23,0.0,web
ORD-0004785,CUST-000828,2024-12-24,Completed,49.82,0.0,mobile
ORD-0004786,CUST-000444,2025-05-30,Refunded,37.4,0.0,web
ORD-0004787,CUST-000228,2024-11-03,Completed,60.05,0.0,web
ORD-0004788,CUST-000952,2025-12-15,Completed,45.12,0.0,marketplace
ORD-0004789,CUST-000631,2024-10-26,Completed,49.24,0.0,web
ORD-0004790,CUST-000112,2024-07-29,Completed,26.81,0.0,mobile
ORD-0004791,CUST-000131,2025-03-16,Completed,98.06,0.0,mobile
ORD-0004792,CUST-000185,2025-10-07,Completed,31.67,0.0,marketplace
ORD-0004793,CUST-000121,2025-03-17,Completed,15.42,0.0,mobile
ORD-0004794,CUST-000306,2024-12-02,Completed,24.12,0.0,web
ORD-0004795,CUST-000129,2025-07-05,Completed,33.83,0.0,web
ORD-0004796,CUST-000662,2024-12-29,Completed,99.01,0.0,marketplace
ORD-0004797,CUST-000567,2026-03-14,Completed,43.21,0.0,web
ORD-0004798,CUST-000501,2026-03-05,Completed,38.52,7.7,web
ORD-0004799,CUST-000741,2025-05-14,Completed,16.46,3.65,mobile
ORD-0004800,CUST-000429,2024-12-22,Cancelled,83.8,0.0,mobile
ORD-0004801,CUST-000867,2025-11-19,Completed,26.53,0.0,web
ORD-0004802,CUST-000682,2024-06-16,Completed,41.26,0.0,in-store
ORD-0004803,CUST-000865,2025-04-21,Completed,146.08,8.66,web
ORD-0004804,CUST-000381,2024-12-25,Pending,67.16,0.0,marketplace
ORD-0004805,CUST-000244,2026-03-02,Completed,12.15,0.0,web
ORD-0004806,CUST-000936,2024-05-24,Refunded,10.85,1.03,web
ORD-0004807,CUST-000198,2025-06-30,Pending,42.46,3.59,web
